Title,Product Number,Image,Size,Packaging,Inner Price,Case Price,UPC,Availability,Description,Features
"Soft Plastic Roman  Pillar Centerpiece 8""",CP01/12P,https://portofino.azureedge.net/CP01-12P.jpg,"8""",12EA/INNER / 24EA/CASE,$1.50 EA,$1.35 EA,745721002833,7 Cases and 0 Inner,"Great way to add height to any centerpiece, this 8 rubber pillar is a classic. Can be used in conjunction with our line of mirrors and vases for your next wedding event.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.",['Made of plastic']
"Poly Resin Pillar 5¼""",CP79,https://portofino.azureedge.net/CP79.jpg,5¼”,18EA/INNER / 36EA/CASE,$1.25 EA,$1.10 EA,745720965382,72 Cases and 1 Inner,"Great way to add height to any centerpiece, this 6 ¼"" poly resin pillar is a classic.Can be used in conjunction with our line of pillars,mirrors, and vases for your next wedding event.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.",['Made of polyresin']
"Poly Resin Pillar 5""",CP80,https://portofino.azureedge.net/CP80.jpg,"5""",18EA/INNER / 36EA/CASE,$1.25 EA,$1.10 EA,745720965399,207 Cases and 1 Inner,"Great way to add height to any centerpiece, this 4 ¾"" rubber pillar is a classic. Can be used in conjunction with our line of pillars,mirrors, and vases for your next wedding event.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.",['Made of plastic']
"Soft Plastic Roman  Pillar Centerpiece 5""",CP80P,https://portofino.azureedge.net/CP80P.jpg,"5""",24EA/INNER / 48EA/CASE,$1.00 EA,$0.90 EA,745721002970,8 Cases and 0 Inner,"Great way to add height to any centerpiece, this 4 ¾"" rubber pillar is a classic. Can be used in conjunction with our line of pillars,mirrors, and vases for your next wedding event.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.",['Made of plastic']
"Poly Resin Quinceañera Figurine 9""",PRE984/09WH,https://portofino.azureedge.net/PRE984-09WH.jpg,"9""",12EA/INNER / 24EA/CASE,$4.95 EA,$4.50 EA,745720001882,28 Cases and 0 Inner,"Our 9"" poly resin quinceañera is dazzling in her dress imprinted wth butterflies and swirls. Ideal for smaller centerpieces or favors.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Glitter detail on dress']"
"Poly Resin Quinceañera Figurine 7½""",PRE984/075WH,https://portofino.azureedge.net/PRE984-075WH.jpg,7½”,18EA/INNER / 36EA/CASE,$3.50 EA,$3.25 EA,745720001721,13 Cases and 1 Inner,"Our 7 ½"" poly resin quinceañera is dazzling in her dress imprinted wth butterflies and swirls. Ideal for smaller centerpieces or favors.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Glitter detail on dress']"
Poly Resin Quinceañera Figurine 9 ½”,PRE427/09WH,https://portofino.azureedge.net/PRE427-09WH.jpg,9½”,6EA/INNER / 18EA/CASE,$3.25 EA,$3.00 EA,745720993330,22 Cases and 1 Inner,"Our 9"" poly resin quinceañera is dazzling in her dress. Ideal for smaller centerpieces or favors.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Glitter detail on dress', 'Removable scepter']"
Poly Resin Quinceañera Figurine 6¼”,PRE984/06TQ,https://portofino.azureedge.net/PRE984-06TQ.jpg,6¼”,24EA/INNER / 48EA/CASE,$2.75 EA / $2.20 EA,$2.50 EA / $2.00 EA,745720001691,5 Cases and 1 Inner,"Our 6 ¼"" poly resin quinceañera is dazzling in her dress imprinted wth butterflies and swirls. Ideal for smaller centerpieces or favors.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Glitter detail on dress']"
Poly Resin Quinceañera Figurine 6¼”,PRE984/06WH,https://portofino.azureedge.net/PRE984-06WH.jpg,6¼”,24EA/INNER / 48EA/CASE,$2.75 EA,$2.50 EA,745720001554,15 Cases and 0 Inner,"Our 6 ¼"" poly resin quinceañera is dazzling in her dress imprinted wth butterflies and swirls. Ideal for smaller centerpieces or favors.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Glitter detail on dress']"
"Poly Resin Presentacion Figurine 8""",PRE1050/08WH,https://portofino.azureedge.net/PRE1050-08WH.jpg,"8""",12EA/INNER / 24EA/CASE,$2.25 EA,$1.95 EA,745721038207,36 Cases and 0 Inner,"With scepter in hand, this adorable 8"" tall beauty is a great centerpiece for your next princess-themed party or 3rd-year presentation of a young lady.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Hand painted']"
"Poly Resin Quinceañera Figurine 6""",PRE427/06WH,https://portofino.azureedge.net/PRE427-06WH.jpg,"6""",24EA/INNER / 48EA/CASE,$1.95 EA,$1.70 EA,745720992982,15 Cases and 0 Inner,"Our 6"" poly resin quinceañera is dazzling in her dress. Ideal for smaller centerpieces or favors.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Glitter detail on dress', 'Removable scepter']"
"6"" QUINCEAÑERA",PRE684/06WH,https://portofino.azureedge.net/PRE684-06WH.jpg,"6""",24EA/INNER / 48EA/CASE,$1.25 EA,$0.95 EA,745720259061,11 Cases and 1 Inner,"Our 6"" poly resin quinceañera is dazzling in her dress. Ideal for smaller centerpieces or favors.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Assorted colors and sizes available, sold separately', 'Glitter detail on dress', 'Removable scepter', 'Hand painted']"
Poly Resin Wedding Couple Figurine 4 Assrt 12”,PRE232/12,https://portofino.azureedge.net/PRE232-12.jpg,"12""",4EA/INNER / 12EA/CASE,$7.40 EA,$6.85 EA,745720003381,20 Cases and 0 Inner,"Ideal for weddings, these charming poly resin figurine are ready for your event!  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Available in assorted poses, sold separately']"
"Poly Resin Wedding Couple Figurine 12""",PRE216/12,https://portofino.azureedge.net/PRE216-12.jpg,"12""",4EA/INNER / 8EA/CASE,$4.95 EA,$4.50 EA,745720137758,11 Cases and 0 Inner,"Ideal for weddings, these charming poly resin figurine are ready for your event!  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Available in assorted sizes, sold separately', 'Tulle veil attached']"
"Poly Resin Wedding Couple Figurine 10""",PRE216/10,https://portofino.azureedge.net/PRE216-10.jpg,"10""",6EA/INNER / 12EA/CASE,$3.85 EA,$3.50 EA,745720137727,20 Cases and 0 Inner,"Ideal for weddings, these charming poly resin figurine are ready for your event!  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Available in assorted sizes, sold separately', 'Tulle veil attached']"
Poly Resin Wedding Couple Figurine 4 Assrt 8”,PRE232/08,https://portofino.azureedge.net/PRE232-08.jpg,"8""",12EA/INNER / 24EA/CASE,$3.85 EA,$3.55 EA,745720003374,8 Cases and 1 Inner,"Ideal for weddings, these charming poly resin figurine are ready for your event!  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Available in assorted poses, sold separately']"
Poly Resin Wedding Couple Figurine 4 Assrt 6”,PRE232/06,https://portofino.azureedge.net/PRE232-06.jpg,"6""",24EA/INNER / 48EA/CASE,$3.00 EA,$2.75 EA,745720213964,20 Cases and 0 Inner,"Ideal for weddings, these charming poly resin figurine are ready for your event!  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Available in assorted poses, sold separately']"
"Poly Resin Wedding Couple Figurine 8""",PRE216/08,https://portofino.azureedge.net/PRE216-08.jpg,"8""",12EA/INNER / 24EA/CASE,$2.65 EA,$2.50 EA,745720137710,16 Cases and 0 Inner,"Ideal for weddings, these charming poly resin figurine are ready for your event!  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Available in assorted sizes, sold separately', 'Tulle veil attached']"
Poly Resin Wedding Couple Figurine 6”,PRE235/06,https://portofino.azureedge.net/PRE235-06.jpg,"6""",18EA/INNER / 36EA/CASE,$2.35 EA,$2.15 EA,745720213766,14 Cases and 0 Inner,"Ideal for weddings, these charming poly resin figurine are ready for your event!  Use additional trimming to create unique centerpieces and floral arrangements.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of polyresin', 'Hand painted']"
Sublimation Paper 100pc/bag,35-0187,https://portofino.azureedge.net/35-0187.jpg,"8¼"" x 11¾""",20BAG/INNER / 20BAG/CASE,$8.95 EA,$8.95 EA,745910721590,3 Cases and 0 Inner,,
"Quinceañera Porcelain Umbrella Doll 18""",PD12/18FS,https://portofino.azureedge.net/PD12-18FS.jpg,"18""",6EA/INNER / 12EA/CASE,$7.95 EA,$6.95 EA,745721003885,6 Cases and 1 Inner,"Perfect to for creating centerpieces, this 18"" quinceañera comes beautifully dressed in a sleeveless glitter ruffle dress, tiara, necklace and earrings. Each doll has an umbrella base that allows her to stand on any flat surface, no stand needed.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of porcelain', ' Umbrella bottom.', 'Ruffle dress included']"
"Quinceañera Porcelain Umbrella Doll 18""",PD12/18TQ,https://portofino.azureedge.net/PD12-18TQ.jpg,"18""",6EA/INNER / 12EA/CASE,$7.95 EA,$6.95 EA,745721003939,2 Cases and 1 Inner,"Perfect to for creating centerpieces, this 18"" quinceañera comes beautifully dressed in a sleeveless glitter ruffle dress, tiara, necklace and earrings. Each doll has an umbrella base that allows her to stand on any flat surface, no stand needed.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of porcelain', ' Umbrella bottom.', 'Ruffle dress included']"
"Quinceañera Porcelain Doll 17""",PD03,https://portofino.azureedge.net/PD03.jpg,"17""",24EA/INNER / 24EA/CASE,$5.95 EA,$5.95 EA,745720519929,9 Cases and 0 Inner,"Perfect for creating centerpieces or gift-giving, this 17""doll is ready to be dressed and accessorized in accordance with the colors and theme of the quinceañera tradition.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of porcelain', ' Stand not Included.', 'Soft body']"
"Quinceañera Umbrella Porcelain Doll 30""",PD05,https://portofino.azureedge.net/PD05.jpg,"25"" X 25"" X 30""",6EA/INNER / 6EA/CASE,$13.95 EA,$13.95 EA,745720919897,55 Cases and 0 Inner,"Perfect to for creating centerpieces, this 30"" quinceañera is ready to be dressed and accessorized. Use our line of organzas and tulles to make a custom dress that will match the quinceaeras event. Each doll has an umbrella base that allows her to stand on any flat surface, no stand needed.  All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.","['Made of porcelain', ' Umbrella bottom.', 'Soft body']"
"Quinceañera Porcelain Umbrella Doll 24""",PD14/24WH,https://portofino.azureedge.net/PD14-24WH.jpg,"24""",3EA/INNER / 6EA/CASE,$13.95 EA,$13.95 EA,745721003977,16 Cases and 0 Inner,"Perfect to for creating centerpieces, this 18 inch quinceañera comes beautifully dressed in a sleeveless ruffle dress, tiara, necklace and earrings. Each doll has an umbrella base that allows her to stand on any flat surface, no stand needed. All Glass Purchasers must agree to our Glass Policy. Please click this LINK to review this policy. You will be asked to agree at checkout.",
Rope 8MM X 10M,35-0090,https://portofino.azureedge.net/35-0090.jpg,8mm X 10m,12ROLL/INNER / 24ROLL/CASE,$5.95 EA,$5.40 EA,745721053552,28 Cases and 1 Inner,Multi use twine that's ideal for a variety of projects ranging from decorations to gift-wrapping.,
Raffia,10-0161CF,https://portofino.azureedge.net/10-0161CF.jpg,"¼"" X 100yds",12ROLL/INNER / 48ROLL/CASE,$2.75 EA,$2.50 EA,745721041252,2 Cases and 0 Inner,"Easy to work with and perfect for tying into knots and bows, this Paper Raffia will enhance all your gift wrappings and paper crafts.","['Paper', ' 100 yds per spool', 'Coffee color']"
Raffia,10-0161NAT,https://portofino.azureedge.net/10-0161NAT.jpg,"¼"" X 100yds",12ROLL/INNER / 48ROLL/CASE,$2.75 EA,$2.50 EA,745721041269,4 Cases and 3 Inners,"Easy to work with and perfect for tying into knots and bows, this Paper Raffia will enhance all your gift wrappings and paper crafts.","['Paper', ' 100 yds per spool', 'Wheat color']"
Rope 3mm*50m,35-0092,https://portofino.azureedge.net/35-0092.jpg,3MM*50M,24ROLL/INNER / 48ROLL/CASE,$2.15 EA,$1.90 EA,745721053576,7 Cases and 1 Inner,Multi use twine that's ideal for a variety of projects ranging from decorations to gift-wrapping.,
Rope 2mm,35-0091,https://portofino.azureedge.net/35-0091.jpg,2MM X 141 FT,48ROLL/INNER / 96ROLL/CASE,$1.35 EA,$1.25 EA,745721053569,13 Cases and 1 Inner,Multi use twine that's ideal for a variety of projects ranginf from decorations to gift-wrapping.,
Decorative Twine,35-0045BL,https://portofino.azureedge.net/35-0045BL.jpg,15 YDS,48EA/INNER / 288EA/CASE,$0.85 EA,$0.75 EA,745721024323,8 Cases and 1 Inner,"Add a bright pop of color to packages, vases, bouquets, jars, scrapbook pages and more, with our decorative twine. The uses for this twine are limitless!",
Decorative Twine,35-0045NAT,https://portofino.azureedge.net/35-0045NAT.jpg,15 YDS,48EA/INNER / 288EA/CASE,$0.85 EA,$0.75 EA,745721024378,8 Cases and 3 Inners,"Add a bright pop of color to packages, vases, bouquets, jars, scrapbook pages and more, with our decorative twine. The uses for this twine are limitless!",
Decorative Twine,35-0045PK,https://portofino.azureedge.net/35-0045PK.jpg,15 YDS,48EA/INNER / 288EA/CASE,$0.85 EA,$0.75 EA,745721024316,8 Cases and 2 Inners,"Add a bright pop of color to packages, vases, bouquets, jars, scrapbook pages and more, with our decorative twine. The uses for this twine are limitless!",
Decorative Twine,35-0045WH,https://portofino.azureedge.net/35-0045WH.jpg,15 YDS,48EA/INNER / 288EA/CASE,$0.85 EA,$0.75 EA,745721024354,0 Case and 3 Inners,"Add a bright pop of color to packages, vases, bouquets, jars, scrapbook pages and more, with our decorative twine. The uses for this twine are limitless!",
Lace Gloves (Kid`s Size) 6 ½”,42-0011WH,https://portofino.azureedge.net/42-0011WH.jpg,6½”,12EA/INNER / 288EA/CASE,$0.85 EA,$0.65 EA,745721022565,3 Cases and 15 Inners,"Nothing will make you feel more like royalty than our lace gloves. Great for any event, dance or costume. Approximately 6  from fingertips to open end. One size fits all.",
Closeout,CLOSEOUT,https://portofino.azureedge.net/unavailable.jpg,,1BAG/INNER / 1BAG/CASE,$500.00 EA,$500.00 EA,745910714608,1 Case and 0 Inner,"From school projects to home decor, our 10"" Silicone Glue Stick will get the job done! Instantly bond floral foam, fabric, wood and more.","['Made in Taiwan', 'For use with high and low temperature full size glue guns', '1 kilo per bag']"
"Stick-E-Dots Large ½"" 200 Dots/roll",18-0005,https://portofino.azureedge.net/18-0005pic.jpg,"½"" (13mm)",24EA/INNER / 72EA/CASE,$2.35 EA,$2.15 EA,745910737430,55 Cases and 0 Inner,"Our 1/2"" Stik-E-Dots are the perfect solution for any craft project.  Specially made to adhere to most surfaces and last as long as you need them to. Peels away cleanly when you're ready to remove.  Our roll has 200 individual dots per box.",
